,gu,ve
0,-0.013822622522283216,-0.09306
1,-0.012802403932916895,-0.2075575
2,-0.09255968639661998,-0.22227749999999996
3,0.015278880442576304,0.048875
4,0.23767047885218398,0.4478925
5,0.23767047885218398,0.3411175
6,-0.22439994850415246,0.361765
7,0.25632452247373516,0.28283
8,-0.043996277511273475,0.2424675
9,,0.08275249999999999
10,0.08744415690279941,0.023602500000000002
11,0.09828890795563953,-0.037075
12,0.027493621306868856,-0.014052499999999999
13,0.06435916993932873,0.37805500000000003
14,-0.006199412006296437,0.0732625
15,0.033442002400139566,0.24747999999999998
16,0.03495107344707256,0.298975
17,-0.03861535234240971,0.3662175
18,0.18956464799159364,0.43538499999999997
19,0.21142714838749457,0.22854750000000001
20,0.005022604345521264,0.4364775000000001
21,0.017967567343097204,0.2622425
22,0.08264579917854872,0.0747175
23,0.2853332961316809,0.1456925
24,0.2818402005118873,0.184375
25,0.24202965820137756,0.364855
26,0.34767797841722975,0.10199249999999999
27,0.0229541854733942,0.49578000000000005
28,-0.6569926373116253,
29,-0.7668479449769753,-0.17522500000000002
30,-0.4189903053450551,-0.196805
31,-0.35876985985492904,-0.19879
32,0.04277001160639034,-0.24199500000000002
33,-0.3130980521095142,-0.66091
34,0.14768935574410513,0.391305
35,-0.39625299434748407,-0.030337500000000003
36,-0.6942925240938421,-0.400855
37,-0.10785547473078919,-0.2718225
38,0.19501982738030843,0.0165175
39,0.09487144416899532,0.0113875
40,-0.2754125815062561,-0.3553475
41,-0.25279739105371324,0.3414425
42,0.3841850017720855,0.9894225
43,0.30196674092111203,0.7607275
44,0.2996975729316209,0.81464
45,0.08000167616097523,0.22599
46,-0.0632893647897586,-0.03854749999999999
47,0.12187090003118164,0.0676
48,-0.20214557167778943,-0.38707
49,0.19707847952925328,0.4376125
50,-0.13390255033170367,0.5574925
51,-0.013668006458817996,0.1575025
52,0.1891718581510207,0.5936025
53,-0.049950471464025516,0.27530750000000004
54,0.10462490684816375,0.25617249999999997
55,-0.06139088180153858,-0.09885000000000001
56,-0.02493554784182694,-0.1110075
57,-0.0770809534347989,-0.07779
58,0.010857757125948095,-0.256575
59,-0.0131770797010272,0.041112499999999996
60,-0.04413286529887203,0.052535
61,-0.035749062797975885,-0.1620175
62,-0.08160407057258444,-0.28565
63,0.1304748676089515,-0.219775
64,,-0.0725625
65,,0.1104525
66,-0.07132160776314893,-0.11404
67,0.014466443933687864,-0.15926749999999998
68,-0.02381288462591448,0.029212500000000002
69,0.046613424470207145,0.2615475
70,-0.06447687212937565,-0.04467
71,0.006822335894721931,0.2109675
72,0.13860276999022397,0.28380750000000005
73,0.15966838349039045,0.7031225
74,0.13860276999022397,0.34671500000000005
75,-0.11187233025379822,0.01761
76,-0.052291744224993345,0.0332475
77,-0.00091861756870611,-0.2760525
78,,0.3489875
79,0.021923472446403545,-0.0477125
80,0.566144550651265,0.6642875
81,,-0.009475
82,-0.025592164237118208,-0.3246425
83,-0.06988500432307568,-0.418845
84,-0.10991125050929805,-0.1703
85,0.015923658608946192,0.23828
86,0.09033278386368579,0.209605
87,0.04040624105394472,-0.035339999999999996
88,0.061208967224670174,0.1481575
89,0.25754976136878616,0.283265
90,,-0.028287499999999997
91,-0.1567551035871333,-0.19736750000000003
92,-0.05768592670338177,-0.105105
93,0.32508084014501226,0.002182500000000004
94,0.3236043009028578,0.2427425
95,0.1330570368601985,0.23850749999999998
96,0.07140926201525159,0.2872325
97,-0.051642198304226394,0.0687475
98,-0.0014850896995943549,-0.22805499999999998
99,-0.08415794627731576,-0.10863249999999999
100,0.0011443290110085876,0.1770625
101,-0.004675153778985046,0.10783999999999998
102,0.0467425285058055,0.022655
103,0.011356144690845452,0.3661775
104,0.19310143070299846,0.14901999999999999
105,-0.09934270426873687,0.0572825
106,-0.3849032959806524,-0.5026525
107,0.3771715188092349,0.3375925
108,-0.2255672758771251,0.12322999999999999
109,0.09689343035832408,
110,-0.512217849985488,-0.2898
111,0.06330696821344614,-0.28361250000000005
112,0.4110987595291684,1.282045
113,-0.07808106217614823,0.22505499999999998
114,-0.3883790095883361,0.07183500000000001
115,-0.26566586141546844,-0.9732325000000001
116,-0.3351322765751787,-0.598655
117,-0.08242796682325236,0.0882725
118,-0.06261618834794007,0.216945
119,0.03455194858515204,-0.02073
120,0.3265252521324064,0.3575175
121,-0.005257697307515075,-0.1643525
122,-0.16762297841951307,-0.20829
123,-0.1804629788667614,-0.0935025
124,-0.1916459307097739,-0.24334500000000003
125,0.3441222865517588,0.316125
126,0.278419767150429,-0.07969
127,,0.9990425
128,,0.137865
129,,0.8365149999999999
130,0.35011902109788473,0.12436250000000001
131,,0.07242250000000001
132,0.03154068746813077,0.36937
133,-0.048295335458450626,-0.0752825
134,0.038635611972665455,0.177965
135,-0.050212749840274906,-0.21660000000000001
136,0.31634597057179376,0.14070749999999999
137,-0.03887531881360301,-0.27115500000000003
138,0.09500498247309089,0.5074925
139,0.03255519787327028,0.15999
140,-0.1306509869815568,-0.61458
141,0.03940907512548618,0.26005999999999996
142,-0.05050557581699749,-0.27291
143,0.14362900085731523,0.29596
144,0.0010900397436081587,-0.10348
145,0.16324288774508616,0.4879025
146,-0.1285444810441089,-0.135795
147,-0.0016060882150843898,0.08698750000000001
148,0.04924334140662301,0.4968175
149,-0.059838039666745134,-0.47816000000000003
150,,-0.0644425
151,0.0818114398520333,0.4273325
152,0.11478355674367097,0.1115475
153,0.03275710666237,0.055014999999999994
154,,-0.1871775
155,,-0.1532825
156,0.007528903009809573,0.26674249999999994
