,gu,ve,close_dist,lon_inters,lat_inters
0,0.08942572266461561,-0.16518749999999993,4.161809571031973,94.84806348256264,9.740466019314214
1,,0.017576666666666976,5.212079878862197,67.80077996372616,5.851276280275318
2,-0.05544476901980025,0.026004166666666773,9.184558163232895,67.80077996372616,5.851276280275318
3,,0.23986666666666662,13.669846656069506,67.80077996372616,5.851276280275318
4,,0.045081666666666555,6.480910200776278,91.11765444988632,17.29747376597379
5,,-0.18793749999999967,13.542176160047417,88.31986202480165,5.852742201709899
6,-0.1195447183343083,-0.09887583333333327,9.573462497778928,63.13821740433405,9.735306890232929
7,-0.032546833108936746,0.09454416666666665,10.475506343385296,64.07105559873938,13.55897931281644
8,0.04586658787661483,0.13051916666666663,8.53160981638263,60.33995291856928,20.925054049617643
9,,-0.08259666666666687,13.185369769639221,51.94580168384616,9.737193709009928
10,-0.2102659672696052,-0.0974616666666668,11.386970971097814,51.94580168384616,9.737193709009928
11,,0.27363,13.373093292825235,92.98257569167944,9.739480982368578
12,,-0.2630441666666664,11.28020246517954,92.05003200142102,5.853665469155188
13,-0.10573873508968769,-0.15932,9.699671293304965,66.86851720775327,9.736081455984714
14,,-0.04433499999999999,5.079710849481308,66.86851720775327,9.736081455984714
15,,-0.06414916666666631,8.118771752334224,65.93608754092264,5.850637342650764
16,,0.11712250000000005,10.26576568286899,65.93608754092264,5.850637342650764
17,-0.04914126981551785,-0.14911250000000004,5.47639984060586,64.07031662147702,20.925719501225764
18,,0.25899583333333337,12.424648803964454,83.65571919738555,17.295570275723172
19,,-0.12224666666666675,12.623513789326712,51.01310281696741,13.560145896667708
20,,-0.41546166666666673,7.521138515692043,95.78073073760066,5.854077894541126
21,0.08334372898503341,0.12514166666666654,13.964250691096883,69.66644132546963,5.853178878626998
22,-0.018016023316880046,-0.1653599999999999,7.089908508936178,91.11774944354978,9.738552031449196
23,0.04172726784821321,-0.04546083333333327,9.84167394133858,67.8011744409068,20.92540647424997
24,,0.2190316666666668,6.565869349239377,84.58891078276172,5.852053441468736
25,0.12020006914035519,-0.2566125,14.930042340992253,62.20562757702776,20.925214630017194
