,gu,ve,close_dist,lon_inters,lat_inters
0,0.06374817044322376,0.2754216666666667,5.330488821027505,94.1407958518495,10.437154460862086
1,0.06321638645958944,-0.12550999999999987,3.369643109749998,94.6084250315676,12.49090962950384
2,-0.041438428198991434,0.07323166666666667,12.730846675835327,94.6084250315676,12.49090962950384
3,-0.05257578330537556,0.10659916666666665,12.77997486510572,94.6084250315676,12.49090962950384
4,0.03703310191832045,0.0021541666666666697,7.124823344387816,68.89380048140501,10.434183440919142
5,-0.013073843069241016,-0.08051916666666672,12.280710679451584,68.89380048140501,10.434183440919142
6,-0.028133746813881894,0.4189333333333334,10.098530170293316,69.8287271003682,14.517674357057205
7,0.041627834324555926,0.39200416666666704,14.907982567163577,67.9584089257348,6.271953467859478
8,0.06086077573884116,0.22208000000000008,14.152663459995807,67.9584089257348,6.271953467859478
9,-0.02377075403061653,,13.668496485020816,74.50398107417917,6.2724253504661895
10,0.11550531763895462,0.3138183333333333,14.550660742853537,74.50398107417917,6.2724253504661895
11,0.40425359155795515,0.4574716666666666,13.266327935602323,74.50398107417917,6.2724253504661895
12,0.009894872857164226,-0.10025166666666666,14.83926017754756,49.25703678042978,6.271504624166433
13,-0.030434828161118938,-0.006654999999999929,10.789099633568972,81.98507937094625,10.43517109324316
14,0.03800270892280463,0.08969583333333309,8.156835934411486,81.98507937094625,10.43517109324316
15,-0.01077145345661796,-0.19565000000000055,10.545125376958556,81.98507937094625,10.43517109324316
16,-0.1130314288169532,-0.01948166666666663,9.828700613755771,82.45250069166013,12.488068765068624
17,-0.10187812496852966,-0.059509999999999875,12.519039207062761,82.45250069166013,12.488068765068624
18,-0.10451601673247983,0.0658716666666667,10.559209559540305,82.91988141232285,14.518049899967425
19,-0.16996951940174007,-0.19178416666666656,12.214343269169696,82.91988141232285,14.518049899967425
20,0.11203296940305119,0.2751324999999999,9.649733688387352,80.11455147443448,2.065142806090972
21,0.14663742942309108,0.48518333333333336,14.468324271718535,83.38732064839787,16.52218151401784
22,0.15093783624481516,0.7042966666666667,11.60133394344091,83.38732064839787,16.52218151401784
23,0.198807090811452,0.8709775000000001,13.300810844647462,83.38732064839787,16.52218151401784
24,,-0.7186358333333334,10.837842442290157,80.58205236013286,4.172665943001734
25,0.35869935555095994,0.8824816666666668,13.64579279519172,55.8026163644797,6.27116868746075
26,,0.049459999999999865,7.3542271374356005,57.672822792586025,14.515988827327725
27,0.050362903404709364,0.6494566666666667,9.612042222355376,57.672822792586025,14.515988827327725
28,-0.05687996001757068,0.24884666666666666,7.802144508255568,57.672822792586025,14.515988827327725
29,0.052710407415740505,0.11222083333333327,11.545796057970275,58.607753309347615,18.49512507642116
30,0.0018926683635065028,0.03722833333333333,13.227108223535998,58.607753309347615,18.49512507642116
31,-0.06588569065069083,-0.27817749999999997,8.219534913570218,88.06295530523172,8.362887748360512
32,0.03201693846694165,-0.05156166666666655,12.566200513389104,88.99798940996796,12.488812699306049
33,0.10304932637166885,0.2690658333333334,7.105261894019597,89.46540458480818,14.518965693009676
34,0.103132359245375,0.12857166666666667,3.7771978027735265,89.46540458480818,14.518965693009676
35,0.026336251444698033,0.14225249999999984,10.628556029528893,89.46540458480818,14.518965693009676
36,0.103132359245375,0.13056916666666663,5.672336498830085,89.46540458480818,14.518965693009676
