,gu,ve,close_dist
0,-0.010791255038316454,-0.15486250000000004,8.341154084652908
1,,0.18323916666666645,9.970433640631823
2,0.0023553830666975637,0.3728241666666664,6.7593255141908655
3,,0.2526316666666668,13.180182537366479
4,0.020598004957810404,0.13128,11.083896833920047
5,,0.02771000000000002,7.28130008353876
6,0.004806449534112898,0.12899416666666655,2.8742137513205237
7,-0.030302812212926678,-0.03547083333333327,2.9960619184248505
8,0.02536477768466169,-0.16913499999999998,5.8488230503962155
9,-0.04391885274239032,-0.2746725,14.36213124246373
10,-0.04391885274239032,-0.27049333333333336,4.8686797209566395
11,-0.04377118893727587,-0.22760833333333333,12.975214010743553
12,-0.04377118893727587,-0.3248825,12.533086411500479
13,-0.04391885274239032,-0.27696,6.960924922515771
14,-0.04391885274239032,-0.2789849999999999,11.928814932663721
15,-0.04377118893727587,-0.25892499999999996,8.81734745429098
16,0.0003490588773949566,-0.1176983333333333,10.723573314720628
17,-0.03655173739736396,,7.756320314687442
18,-0.04377118893727587,-0.3227775,12.055160526515891
19,-0.032942011627408,,9.093408283803358
20,0.008286252521007781,-0.0828233333333333,14.178624258411702
21,-0.04391885274239032,-0.27477583333333333,10.826284830835403
22,-0.032942011627408,,12.97301533686039
23,-0.04391885274239032,-0.2736125,4.687479433323595
24,-0.04391885274239032,-0.2793291666666667,12.521990789428452
25,-0.04377118893727587,-0.3149666666666667,9.482973980256789
26,-0.04391885274239032,-0.2715775,3.2229648323794846
27,-0.03655173739736396,,7.841054267274386
28,-0.04391885274239032,-0.27292666666666665,11.459389614755182
29,0.003927676741548973,0.04747166666666662,11.26354345630315
30,-0.11683860536610602,-0.08154166666666617,14.852628503274788
31,,0.04800583333333326,3.4974035674212196
32,-0.13593799406903467,-0.20372666666666678,10.325201787552741
33,,0.08702583333333347,9.621329524140702
34,0.006337998182612695,0.26813333333333333,5.078927786132435
35,,0.03631083333333314,6.951164591538293
36,,-0.20189166666666672,7.347280515890983
37,0.10809417866758815,0.10504999999999998,12.882013352867025
38,0.0014479053353016519,-0.28123416666666656,3.517294263733711
39,-0.12846157635108235,-0.16978833333333332,11.598276727790955
40,-0.04882838442702153,0.10719833333333337,11.853884571924874
41,-0.261742449687841,-0.02403166666666661,6.288021316786041
42,-0.15589197632377327,-0.24477083333333352,9.115327241671473
43,-0.26785447043758254,-0.05932333333333331,7.760768483686545
44,,0.36664583333333356,12.915536578822216
45,,0.16346333333333343,10.143217580384706
46,,0.07052583333333297,2.242531659270446
47,,0.0344016666666667,11.111211031522263
48,,0.0862766666666667,9.036083953265935
49,,0.16344249999999996,11.5571197528451
50,0.012654087752843204,0.12635166666666667,11.078186180565352
51,0.01918728467510731,0.2121783333333335,11.257935136460047
52,0.007111323089295759,0.15735250000000006,14.379776981742875
