,Unnamed: 0,sat,track_self,track_other,lons_inter,lats_inter,x_from_coast_self,x_from_coast_other,angle_acute,angle_obtuse,close_drifters_column
173,173,S3B,294,365,83.38787447498213,8.36097616281617,1302077.193315708,898625.1266242015,0.4459272770381907,2.6956653765516023,"['300234066311060', '300234066311430', '300234066311900', '300234066315830', '300234066315860', '300234067203600']"
174,174,S3B,294,479,83.85523826062088,10.43287279046241,1067239.6850512046,724303.6228538681,0.4462087009949345,2.695383952594858,"['300234065481940', '300234065718080', '300234066310600', '300234066311060', '300234066311430']"
175,175,S3B,294,593,84.3226693383435,12.485863202916873,834485.9763384098,571995.836217007,0.4465561934591078,2.695036460130685,"['300234065718080', '300234066210760', '300234066311280', '300234066311470', '300234066311490', '300234066311880']"
176,176,S3B,294,707,84.79019285907444,14.516513939332302,604195.0705595928,415672.9362242064,0.4469770796930757,2.694615573896717,"['300234065718130', '300234066310600', '300234066311080', '300234066311280', '300234066311430', '300234066311440', '300234066311470', '300234066311490', '300234066311860', '300234066311880', '300234066315030']"
177,177,S3B,296,25,56.73798161548617,2.0624960059878483,2620940.432721413,1659409.436961681,0.4502300043653988,2.6913626492243945,"['300234063707940', '300234067978320', '300234067979110', '300534060257390']"
178,178,S3B,296,53,60.01075689304649,16.519416510553654,982189.6459507128,845912.7502522991,0.4550525000137214,2.686540153576072,"['147120', '300234065702150', '300534061756130', '300534061756180', '300534062484980']"
179,179,S3B,296,139,57.20567076125485,4.170804479461119,2382086.2603004896,1453910.940176475,0.4504281158188066,2.6911645377709865,"['300234065319870', '300234067209250', '300234067979110']"
180,180,S3B,296,167,60.47849066431119,18.4955445931605,757914.1752997311,689623.6109239608,0.4556490067354606,2.6859436468543323,"['300234063943900', '300234065702140', '300234065702150', '300534061657110', '300534061756130', '300534061756180']"
181,181,S3B,296,253,57.67339921544193,6.271484436034932,2144072.5078024543,1229710.5808157737,0.4504442019504983,2.691148451639295,"['300234065319740', '300234065410710', '300234065411500', '300234065412430', '300234067209250']"
182,182,S3B,296,281,60.94618024985145,20.439252527146945,537219.1714909783,536137.6864932682,0.4560964471515406,2.6854962064382524,"['300234063943900', '300234065702140', '300234065702150', '300534061174370', '300534061177380', '300534061756130', '300534061756180']"
183,183,S3B,296,367,58.14083561224616,8.359148964191965,1907497.4753943328,1080346.9398192612,0.4508952521797265,2.690697401410066,"['300234065410710', '300234065411500']"
184,184,S3B,296,395,61.4134321466084,22.34624170573808,320586.21615583927,327310.3667799381,0.4562042311702193,2.6853884224195737,['300534061756180']
185,185,S3B,296,481,58.60818666968315,10.430932170061965,1672674.3848590583,926326.7020026748,0.451305560932443,2.69028709265735,"['300234065410710', '300234066610000']"
186,186,S3B,296,509,61.88088737454799,24.216710238218205,107987.36039741688,107751.8668680035,0.4561394623559096,2.685453191233884,['300534061756180']
187,187,S3B,296,595,59.07560127763767,12.48380933012556,1439935.049352359,726757.4402316684,0.4515071088963602,2.690085544693433,"['300234063349960', '300534061174370']"
188,188,S3B,296,709,59.54310734133091,14.514356824417744,1209657.2740122743,678268.3679017428,0.4525231513861246,2.6890695022036684,['300534061174370']
189,189,S3B,322,51,88.53052883896585,2.0649331726860454,2062376.5521337085,1914418.8399774807,0.4477343613691931,2.6938582922206,"['300234065319870', '300534061394910']"
190,190,S3B,322,79,91.80344468910074,16.52269930615319,423519.7669040046,598319.8277097763,0.449594045522911,2.691998608066882,"['300234066210730', '300234066210770', '300234066310880']"
