Unnamed: 0,sat,track_self,track_other,lons_inter,lats_inter,x_from_coast_self,x_from_coast_other,angle_acute,angle_obtuse,corrs,rmses,biass,ngp
0,TP+J1+J2+J3+S6A,3,66,75.1210195269844,9.811761304247316,179619.90371376715,1538449.3970695897,0.7143436743490658,2.4272489792407272,0.5349632188175579,0.12076890663924184,0.013500860756575885,99.4750656167979
1,TP+J1+J2+J3+S6A,3,168,72.28623797454709,1.9885434810985012,1099873.3879430746,2748301.077167768,0.7201399948798196,2.4214526587099736,,,,
2,TP+J1+J2+J3+S6A,3,244,73.70362492079687,5.937058483784181,635750.4399160394,2301969.921004863,0.7205134194409518,2.4210792341488414,0.5555519633683228,0.11438225613858727,-0.010709631931635592,99.73753280839895
3,TP+J1+J2+J3+S6A,5,144,48.19121149561291,13.56977777509381,48639.55828957672,48915.12872160244,0.7020753974173584,2.4395172561724348,0.032398356798268774,0.1591844021295252,0.0044093523580424334,99.73753280839895
4,TP+J1+J2+J3+S6A,27,14,93.54700040202934,5.937695357493247,1208126.793197177,1834651.3369946512,0.7174670062811763,2.424125647308617,0.1430770410456821,0.145788276675413,-0.042849671551970885,100.0
5,TP+J1+J2+J3+S6A,27,90,94.9643326363426,9.812391558135973,752000.4093658285,1408153.4012147365,0.7179746634403902,2.423617990149403,0.5540800739609414,0.09805934552515859,-0.007251512883484616,99.73684210526316
6,TP+J1+J2+J3+S6A,27,166,96.38171059960482,13.570451053410222,308502.52905136213,249160.9341981293,0.7138138309470954,2.427778822642698,0.3223930903603582,0.09119384861977008,0.005777072250732697,100.0
7,TP+J1+J2+J3+S6A,27,192,92.12963784429202,1.989046443724232,1672261.5620026398,2080156.55833636,0.7138516990038636,2.427740954585929,,,,
8,TP+J1+J2+J3+S6A,29,16,65.19952449396749,5.936834518260786,1739964.5469587266,2125054.064918544,0.7305817349596173,2.411010918630176,0.44137453216363876,0.07463924858896737,-0.006655062128976606,100.0
9,TP+J1+J2+J3+S6A,29,66,70.8689221682644,20.60666664842472,5230.042207036925,259865.21055584188,0.7280587694748409,2.413533884114952,-0.22740219018870542,0.10853149861169446,0.02465415474555133,99.47368421052632
10,TP+J1+J2+J3+S6A,29,92,66.61683105235024,9.811322066196702,1283863.2154401655,1840199.0936663863,0.7341073311510629,2.4074853224387303,0.4635832497403971,0.07700156468744553,0.0055873555806078765,100.0
11,TP+J1+J2+J3+S6A,29,168,68.03418681486406,13.569205686645187,840386.2624987301,1384641.254301407,0.7338550900055949,2.407737563584198,0.5208298420952157,0.06753358419022809,0.004881916863877535,100.0
12,TP+J1+J2+J3+S6A,29,194,63.78218282691208,1.9884713906811788,2204066.349817578,1991889.328443221,0.7202198903703914,2.4213727632194018,,,,
13,TP+J1+J2+J3+S6A,29,244,69.45154400223582,17.17605110652384,413265.7575375314,975305.9236020998,0.734228514566727,2.4073641390230662,0.5259470155490775,0.06090393554214134,0.00040162193115564056,99.73684210526316
14,TP+J1+J2+J3+S6A,53,14,89.29491385498248,17.177067429587602,601933.3728940549,507936.0380624487,0.7284578424529335,2.41313481113686,0.34870736254851553,0.14556231106282652,0.00717907363895973,100.0
15,TP+J1+J2+J3+S6A,53,40,85.04279678053466,5.937449950906696,1928673.391262212,1196194.373371981,0.7189557960771024,2.422636857512691,0.6263854096619512,0.13098189224928491,0.017425867487960593,100.0
